UNS #,Base,Grade Name,Li Min,Li Max,Be Min,Be Max,B Min,B Max,C Min,C Max,Na Min,Na Max,Mg Min,Mg Max,Al Min,Al Max,Si Min,Si Max,P Min,P Max,S Min,S Max,K Min,K Max,Ca Min,Ca Max,Sc Min,Sc Max,Ti Min,Ti Max,V Min,V Max,Cr Min,Cr Max,Mn Min,Mn Max,Fe Min,Fe Max,Co Min,Co Max,Ni Min,Ni Max,Cu Min,Cu Max,Zn Min,Zn Max,Ga Min,Ga Max,As Min,As Max,Se Min,Se Max,Sr Min,Sr Max,Y Min,Y Max,Zr Min,Zr Max,Nb Min,Nb Max,Mo Min,Mo Max,Ru Min,Ru Max,Rh Min,Rh Max,Pd Min,Pd Max,Ag Min,Ag Max,Cd Min,Cd Max,Sn Min,Sn Max,Sb Min,Sb Max,Hf Min,Hf Max,Ta Min,Ta Max,W Min,W Max,Re Min,Re Max,Pt Min,Pt Max,Au Min,Au Max,Hg Min,Hg Max,Pb Min,Pb Max,Bi Min,Bi Max,Te Min,Te Max
N06102,Nickel,Alloy 102,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0.7,0,0,14,16,0,0.75,5,9,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0,2.75,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Alloy 49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,53,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06600,Nickel,Alloy 600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,14,17,0,1,6,10,0,0,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06601,Nickel,Alloy 601,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0,0.5,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,21,25,0,1,7.79,21,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06025??,Nickel,Alloy 602,0,0,0,0,0,0,0.15,0.25,0,0,0,0,1.8,2.4,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.05,0.12,24,26,0,0.1,8,11,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.12,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06617,Nickel,Alloy 617,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5,0,1,0,0,0,0.02,0,0,0,0,0,0,0,0.6,0,0,20,24,0,1,0,3,10,15,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06625,Nickel,Alloy 625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.5,0,0.02,0,0.02,0,0,0,0,0,0,0,0.4,0,0,20,23,0,0.5,0,5,0,0,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,4.15,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06686,Nickel,Alloy 686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.04,0,0.02,0,0,0,0,0,0,0.02,0.25,0,0,19,23,0,0.75,0,5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06690,Nickel,Alloy 690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,27,31,0,0.5,7,11,0,0,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Alloy 700,0,0,0,0,0,0,0,0,0,0,0,0,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0,0,14,16,0,0,0,4,28,30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07702,Nickel,Alloy 702,0,0,0,0,0,0,0,0,0,0,0,0,2.75,3.75,0,0.7,0,0,0,0.01,0,0,0,0,0,0,0.25,1,0,0,14,17,0,1,0,2,0,0,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N09706,Nickel,Alloy 706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.35,0,0.02,0,0.02,0,0,0,0,0,0,1.5,2,0,0,14.5,17.5,0,0.35,31.77,42.5,0,0,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07713,Nickel,Alloy 713,0,0,0,0,0,0,0,0,0,0,0,0,5.5,6.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,12,14,0,0.25,0,2.5,0,0,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.15,1.8,2.8,3.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07718,Nickel,Alloy 718,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0.35,0,0.02,0,0.02,0,0,0,0,0,0,0.65,1.15,0,0,17,21,0,0.35,11.25,24.8,0,1,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,5.5,2.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07720,Nickel,Alloy 720,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.5,0,0,15,17,0,0,0,0,14,16,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07725,Nickel,Alloy 725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.2,0,0.02,0,0.01,0,0,0,0,0,0,1,1.7,0,0,19,22.5,0,0.35,2.38,15.25,0,0,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,4,7,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Alloy 738,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8,0,0,15,17,0,0,0,0,8,9,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.6,1.2,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2,2.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07750,Nickel,Alloy 750,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,0,0.5,0,0,0,0.01,0,0,0,0,0,0,2.25,2.75,0,0,14,17,0,1,5,9,0,0.5,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.2,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07754,Nickel,Alloy 754,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0,0,19,23,0,0,0,2.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Alloy 792,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.5,0,0,11,13,0,0,0,0,8,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.5,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.5,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N08800,Nickel,Alloy 800,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0.15,0.6,0,0,19,23,0,1.5,37.55,50.85,0,0,0,100,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N08801,Nickel,Alloy 801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,1.5,0,0,19,22,0,1.5,39.5,50.25,0,0,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N08825,Nickel,Alloy 825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0.6,1.2,0,0,19.5,23.5,0,1,21.1,37.9,0,0,0,100,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N09901,Nickel,Alloy 901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.6,0,0,0,0,0,0,0,0,0,0,2.35,3.1,0,0,11,14,0,1,28.45,41.65,0,0,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N19903,Nickel,Alloy 903,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.15,0,0.35,0,0,0,0,0,0,0,0,0,0,1,1.25,0,0,0,1,0,1,34.25,47.6,13,17,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N19907/09,Nickel,Alloy 907-909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.5,0,0,0,0,0,0,0,0,0,0,1.2,1.8,0,0,0,1,0,1,33.8,47.5,12,16,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Alloy 939,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,3.2,4.3,0,0,21.4,23.4,0,0,0,0,16,20,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.9,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N13100,Nickel,IN100,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0.2,0,0,0,0,0,0,0,0,0,0,4.5,5,0.7,1.2,8,11,0,0.2,0,1,13,17,0,100,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.09,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,MarM002,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.75,0,0,9,11,0,0,0,1,9,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.75,2.25,2.75,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N13009,Nickel,MarM200,0,0,0,0,0,0,0,0,0,0,0,0,4.75,5.25,0,0.2,0,0,0,0.02,0,0,0,0,0,0,1.75,2.25,0,0,8,10,0,0,0,1.5,9,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.08,0.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,MarM246,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.75,0,0,8,10,0,0,0,0,9,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.75,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,MarM247,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.25,0,0,7,9,0,0,0,0,9,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.5,3.5,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,MarM421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.9,0,0,15,16,0,0,0,1,9,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1.8,2.2,1.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Monel 401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0.75,0,0,0,100,52,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N04400,Nickel,Monel 400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.5,0,0,0,100,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Monel 411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.5,0,0,0,100,26.2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N05500,Nickel,Monel K500,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3.15,0,0.5,0,0,0,0,0,0,0,0,0,0,0.35,0.85,0,0,0,0,0,1.5,0,2,0,0,0,100,22,36.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Mu Metal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,20,0,0,0,100,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,N4M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.8,0,0,9,11,0,0,0,0,6.5,8.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.3,5.3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,NA 22H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,1,2,10,21,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,NA Sup22H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,1,2,6.5,20,2,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N02200,Nickel,Ni 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.4,0,0,0,100,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06003,Nickel,NichromeV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.6,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,19,21,0,2.5,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07080,Nickel,Nim 80A,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0,1,0,0.05,0,0.02,0,0,0,0,0,0,1.8,2.7,0,0,18,21,0,1,0,3,0,2,0,100,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07090,Nickel,Nim 90,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2,0,1.5,0,0,0,0,0,0,0,0,0,0,1.8,3,0,0,18,21,0,1,0,3,15,21,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Nim101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.5,0,0,12,14,0,0,0,0,8,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Nim105,0,0,0,0,0,0,0,0,0,0,0,0,3.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.6,0,0,14,16,0,0,0,0,19,21,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Nim115,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,19,21,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07263,Nickel,Nim263,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0,0.4,0,0.02,0,0.01,0,0,0,0,0,0,1.9,2.4,0,0,19,21,0,0.6,0,0.7,19,21,0,100,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06075,Nickel,Nim75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,18,21,0,1,0,5,0,0,0,100,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,PWA 1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,9.75,10.7,0,0.21,0,0.25,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.38,0,0.11,1.75,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.36,3.8,4.5,2.9,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No UNS,Nickel,PWA1480,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,9,11,0,0,0,0,4,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No UNS,Nickel,PWA1484,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8,10,5,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0
N06333,Nickel,RA 333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.75,1.5,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,24,27,0,2,10,30,2.5,4,44,47,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,2.5,4,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0
 ,Nickel,Refract 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.5,0,0,17,19,0.3,0.7,17,19,17.5,20.5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Rene 85,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,2.75,3.75,0,0,8.5,10,0,0,0,0,14,16,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Rene 125,0,0,0,0,0,0,0,0,0,0,0,0,3.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3,0,0,8,10,0,0,0,0,9,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.9,3.5,4.5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Rene 142,0,0,0,0,0,0,0,0,0,0,0,0,5.2,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.4,0,0,0,0,11,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8,5,7,4,6,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Rene 220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0,17,19,0,0,0,0,11,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07041,Nickel,Rene 41,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.8,0,0.5,0,0,0,0.02,0,0,0,0,0,0,3,3.3,0,0,18,20,0,0,0,5,10,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,Nickel,Rene 77,0,0,0,0,0,0,0,0,0,0,0,0,3.8,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,15.25,0,0,0,2.5,14,15.25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
